ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,depth,depth_log,depth_sqr
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,5.03,1.6154199841116479,2.2427661492005804
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,4.49,1.501852701754163,2.118962010041709
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,4.89,1.5871923034867805,2.211334438749598
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,5.23,1.6544112780768316,2.2869193252058544
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,4.85,1.5789787049493917,2.202271554554524
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,4.7,1.547562508716013,2.16794833886788
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,5.01,1.6114359150967734,2.238302928559939
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,112,4.77,1.5623463049002497,2.1840329667841556
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.7,1.547562508716013,2.16794833886788
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,5.15,1.6389967146756448,2.2693611435820435
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.66,1.5390154481375546,2.1587033144922905
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.78,1.5644405465033646,2.186321110907545
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,5.63,1.728109442151599,2.3727621035409343
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,5.27,1.6620303625532709,2.295648056649799
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.94,1.5973653311998313,2.222611077089287
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.14,1.4206957878372228,2.0346989949375804
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,4.62,1.5303947050936475,2.149418526020468
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,113,3.77,1.3270750014599193,1.9416487838947598
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.79,1.5665304114228238,2.188606862823929
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.85,1.5789787049493917,2.202271554554524
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.45,1.4929040961781488,2.1095023109728985
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.43,1.4883995840570443,2.1047565179849186
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,5.38,1.682688374173693,2.3194827009486403
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,5,1.6094379124341003,2.23606797749979
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,5.21,1.6505798557652755,2.2825424421026654
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.01,1.3887912413184778,2.0024984394500787
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,4.71,1.5496879080283263,2.1702534414210706
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,114,5,1.6094379124341003,2.23606797749979
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,Salvaje de Corazon,115,5.13,1.6351056591826783,2.264950330581225
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,Salvaje de Corazon,115,5.47,1.6992786164338898,2.3388031127052997
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,Salvaje de Corazon,115,5.26,1.6601310267496185,2.293468988235943
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,Salvaje de Corazon,115,4.69,1.545432582458188,2.1656407827707715
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,Salvaje de Corazon,115,4.85,1.5789787049493917,2.202271554554524
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,5.01,1.6114359150967734,2.238302928559939
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,5.05,1.6193882432872684,2.247220505424423
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,5.8,1.7578579175523736,2.4083189157584592
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,5.95,1.7833912195575383,2.4392621835300936
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,4.96,1.601405740736836,2.227105745132009
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,Playa Roja,116,4.99,1.6074359097634274,2.233830790368868
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.2,1.6486586255873816,2.280350850198276
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.8,1.7578579175523736,2.4083189157584592
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,6.2,1.824549292051046,2.4899799195977463
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.3,1.667706820558076,2.3021728866442674
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.75,1.749199854809259,2.3979157616563596
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.4,1.4816045409242156,2.0976176963403033
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.9,1.7749523509116738,2.4289915602982237
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,6.35,1.8484548129046001,2.5199206336708304
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.75,1.749199854809259,2.3979157616563596
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.5,1.5040773967762742,2.1213203435596424
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.95,1.599387576580599,2.224859546128699
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.85,1.766441661243765,2.4186773244895647
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,9.2,2.2192034840549946,3.03315017762062
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.3,1.667706820558076,2.3021728866442674
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.6,1.7227665977411035,2.3664319132398464
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,3.3,1.1939224684724346,1.816590212458495
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.5,1.5040773967762742,2.1213203435596424
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,3,1.0986122886681098,1.7320508075688772
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.35,1.4701758451005926,2.085665361461421
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 5D,117,4.65,1.536867219599265,2.1563858652847827
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.65,1.536867219599265,2.1563858652847827
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4,1.3862943611198906,2
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.6,1.5260563034950492,2.1447610589527217
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.3,1.1939224684724346,1.816590212458495
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5.05,1.6193882432872684,2.247220505424423
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.95,1.599387576580599,2.224859546128699
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.15,1.423108334242607,2.0371548787463363
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3,1.0986122886681098,1.7320508075688772
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.45,1.4929040961781488,2.1095023109728985
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.45,1.4929040961781488,2.1095023109728985
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.95,1.599387576580599,2.224859546128699
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.9,1.3609765531356006,1.9748417658131499
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5.45,1.6956156086751528,2.3345235059857505
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.4,1.4816045409242156,2.0976176963403033
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.65,1.536867219599265,2.1563858652847827
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.2,1.1631508098056809,1.7888543819998317
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.65,1.536867219599265,2.1563858652847827
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.6,1.5260563034950492,2.1447610589527217
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.45,1.4929040961781488,2.1095023109728985
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.05,1.3987168811184478,2.0124611797498106
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5.3,1.667706820558076,2.3021728866442674
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3,1.0986122886681098,1.7320508075688772
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.15,1.423108334242607,2.0371548787463363
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.65,1.2947271675944,1.91049731745428
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.1,1.410986973710262,2.0248456731316584
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.7,1.547562508716013,2.16794833886788
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.45,1.2383742310432684,1.857417562100671
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,3.65,1.2947271675944,1.91049731745428
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.5,1.5040773967762742,2.1213203435596424
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,5.05,1.6193882432872684,2.247220505424423
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,sector 20D,118,4.55,1.5151272329628591,2.1330729007701543
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,5.95,1.7833912195575383,2.4392621835300936
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,6.55,1.8794650496471605,2.5592967784139455
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,5.4,1.6863989535702288,2.32379000772445
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,5.6,1.7227665977411035,2.3664319132398464
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,6.5,1.8718021769015913,2.5495097567963922
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,7.65,2.0347056478384444,2.7658633371878665
Grant collection,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,130,119,7,1.9459101490553132,2.6457513110645907
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.5,1.7047480922384253,2.345207879911715
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.15,1.6389967146756448,2.2693611435820435
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.7,1.7404661748405046,2.3874672772626644
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.2,1.6486586255873816,2.280350850198276
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.8,1.7578579175523736,2.4083189157584592
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.05,1.6193882432872684,2.247220505424423
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,6.05,1.80005827204275,2.4596747752497685
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.6,1.7227665977411035,2.3664319132398464
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.85,1.766441661243765,2.4186773244895647
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.95,1.599387576580599,2.224859546128699
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.45,1.6956156086751528,2.3345235059857505
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,6,1.791759469228055,2.449489742783178
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.15,1.423108334242607,2.0371548787463363
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.45,1.6956156086751528,2.3345235059857505
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.3,1.4586150226995167,2.073644135332772
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,6.6,1.8870696490323797,2.569046515733026
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.65,1.7316555451583497,2.3769728648009427
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.1,1.62924053973028,2.258317958127243
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.15,1.6389967146756448,2.2693611435820435
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.2,1.6486586255873816,2.280350850198276
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,6,1.791759469228055,2.449489742783178
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.25,1.4469189829363254,2.0615528128088303
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,4.7,1.547562508716013,2.16794833886788
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Punta Cevallos,120,5.5,1.7047480922384253,2.345207879911715
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.05,1.6193882432872684,2.247220505424423
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.8,1.7578579175523736,2.4083189157584592
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,6.1,1.8082887711792655,2.4698178070456938
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.85,1.766441661243765,2.4186773244895647
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.25,1.6582280766035324,2.29128784747792
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.95,1.7833912195575383,2.4392621835300936
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.6,1.7227665977411035,2.3664319132398464
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.65,1.7316555451583497,2.3769728648009427
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.6,1.5260563034950492,2.1447610589527217
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.3,1.667706820558076,2.3021728866442674
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,3.9,1.3609765531356006,1.9748417658131499
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.95,1.599387576580599,2.224859546128699
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.5,1.5040773967762742,2.1213203435596424
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.2,1.4350845252893227,2.04939015319192
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.7,1.547562508716013,2.16794833886788
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.05,1.6193882432872684,2.247220505424423
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5,1.6094379124341003,2.23606797749979
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.7,1.547562508716013,2.16794833886788
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.65,1.7316555451583497,2.3769728648009427
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.85,1.5789787049493917,2.202271554554524
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.25,1.6582280766035324,2.29128784747792
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.75,1.55814461804655,2.179449471770337
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.4,1.4816045409242156,2.0976176963403033
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.8,1.5686159179138452,2.1908902300206643
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.9,1.589235205116581,2.2135943621178655
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,4.65,1.536867219599265,2.1563858652847827
Grant collection,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Top of Daphne,121,5.1,1.62924053973028,2.258317958127243
